outcode,county
PL51,TORBAY
PL52,CITY OF PLYMOUTH
PL52,DEVON
PL53,CITY OF PLYMOUTH
PL53,DEVON
PL54,CITY OF PLYMOUTH
PL54,DEVON
PL65,CITY OF PLYMOUTH
PL65,DEVON
PL65,TORBAY
PL66,CITY OF PLYMOUTH
PL66,DEVON
PL67,CITY OF PLYMOUTH
PL67,DEVON
PL68,CITY OF PLYMOUTH
PL68,DEVON
PL71,CITY OF PLYMOUTH
PL71,DEVON
PL72,CITY OF PLYMOUTH
PL72,DEVON
PL72,TORBAY
PL73,CITY OF PLYMOUTH
PL74,CITY OF PLYMOUTH
PL74,DEVON
PL75,CITY OF PLYMOUTH
PL75,DEVON
PL75,TORBAY
PL78,CORNWALL
PL81,CITY OF PLYMOUTH
PL81,DEVON
PL82,DEVON
PL90,CITY OF PLYMOUTH
PL90,DEVON
PL97,CITY OF PLYMOUTH
PL97,DEVON
PL98,CITY OF PLYMOUTH
PL98,DEVON
PL99,CITY OF PLYMOUTH
PL99,DEVON
PO10,HAMPSHIRE
PO10,PORTSMOUTH
PO10,WEST SUSSEX
PO11,HAMPSHIRE
PO11,PORTSMOUTH
PO12,HAMPSHIRE
PO12,PORTSMOUTH
PO13,"BOURNEMOUTH, CHRISTCHURCH AND POOLE"
PO13,HAMPSHIRE
PO13,PORTSMOUTH
PO14,HAMPSHIRE
PO14,PORTSMOUTH
PO14,SOUTHAMPTON
PO14,WILTSHIRE
PO15,HAMPSHIRE
PO15,PORTSMOUTH
PO15,SOUTHAMPTON
PO16,HAMPSHIRE
PO16,PORTSMOUTH
PO16,SOMERSET
PO16,SOUTHAMPTON
PO17,HAMPSHIRE
PO18,WEST SUSSEX
PO19,PORTSMOUTH
PO19,WEST SUSSEX
PO20,EAST SUSSEX
PO20,PORTSMOUTH
PO20,WEST SUSSEX
PO21,WEST SUSSEX
PO22,BRIGHTON AND HOVE
PO22,EAST SUSSEX
PO22,HAMPSHIRE
PO22,PORTSMOUTH
PO22,WEST SUSSEX
PO27,HAMPSHIRE
PO27,PORTSMOUTH
PO28,HAMPSHIRE
PO28,PORTSMOUTH
PO28,SOUTHAMPTON
PO29,PORTSMOUTH
PO30,ISLE OF WIGHT
PO31,ISLE OF WIGHT
PO32,ISLE OF WIGHT
PO33,ISLE OF WIGHT
PO34,ISLE OF WIGHT
PO35,HAMPSHIRE
PO35,ISLE OF WIGHT
PO35,PORTSMOUTH
PO35,SOUTHAMPTON
PO36,HAMPSHIRE
PO36,ISLE OF WIGHT
PO36,PORTSMOUTH
PO36,SOUTHAMPTON
PO37,ISLE OF WIGHT
PO38,ISLE OF WIGHT
PO39,ISLE OF WIGHT
PO40,HAMPSHIRE
PO40,ISLE OF WIGHT
PO40,PORTSMOUTH
PO41,ISLE OF WIGHT
PO48,HAMPSHIRE
PO48,POOLE
PO48,PORTSMOUTH
PO48,SOUTHAMPTON
PO49,BRIGHTON AND HOVE
PO49,HAMPSHIRE
PO49,PORTSMOUTH
PO51,BRIGHTON AND HOVE
PO51,HAMPSHIRE
PO51,PORTSMOUTH
PO52,HAMPSHIRE
PO52,PORTSMOUTH
PO53,PORTSMOUTH
PO54,HAMPSHIRE
PO54,PORTSMOUTH
PO61,HAMPSHIRE
PO61,PORTSMOUTH
PO62,HAMPSHIRE
PO62,PORTSMOUTH
PO62,SOUTHAMPTON
PO63,PORTSMOUTH
PO64,HAMPSHIRE
PO64,POOLE
PO64,PORTSMOUTH
PO64,SOUTHAMPTON
PO73,HAMPSHIRE
PO74,HAMPSHIRE
PO75,HAMPSHIRE
PO75,POOLE
PO75,PORTSMOUTH
PO76,DORSET
PO76,HAMPSHIRE
PO76,PORTSMOUTH
PO76,SOUTHAMPTON
PO77,HAMPSHIRE
PO77,PORTSMOUTH
PO77,SOUTHAMPTON
PO78,HAMPSHIRE
PO80,HAMPSHIRE
PO88,"BOURNEMOUTH, CHRISTCHURCH AND POOLE"
PO88,HAMPSHIRE
PO88,SOUTHAMPTON
PO89,HAMPSHIRE
PO89,PORTSMOUTH
PO91,HAMPSHIRE
PO91,PORTSMOUTH
PO91,SOUTHAMPTON
PO92,HAMPSHIRE
PO92,PORTSMOUTH
PO93,HAMPSHIRE
PO94,HAMPSHIRE
PO95,HAMPSHIRE
PO96,HAMPSHIRE
PO96,WEST SUSSEX
PR10,LANCASHIRE
PR11,LANCASHIRE
PR12,LANCASHIRE
PR13,LANCASHIRE
PR14,LANCASHIRE
PR15,LANCASHIRE
PR16,LANCASHIRE
PR17,LANCASHIRE
PR18,LANCASHIRE
PR19,LANCASHIRE
PR21,LANCASHIRE
PR22,LANCASHIRE
PR23,LANCASHIRE
PR25,CUMBRIA
PR25,GREATER MANCHESTER
PR25,LANCASHIRE
PR26,LANCASHIRE
PR27,LANCASHIRE
PR28,LANCASHIRE
PR29,BLACKBURN WITH DARWEN
PR29,GREATER MANCHESTER
PR29,LANCASHIRE
PR30,BLACKBURN WITH DARWEN
PR30,GREATER MANCHESTER
PR30,LANCASHIRE
PR31,BLACKBURN WITH DARWEN
PR31,BLACKPOOL
PR31,LANCASHIRE
PR32,GREATER MANCHESTER
PR32,LANCASHIRE
PR33,GREATER MANCHESTER
PR33,LANCASHIRE
PR35,GREATER MANCHESTER
PR35,LANCASHIRE
PR36,LANCASHIRE
PR40,GREATER MANCHESTER
PR40,LANCASHIRE
PR41,BLACKPOOL
PR41,GREATER MANCHESTER
PR41,LANCASHIRE
PR42,LANCASHIRE
PR43,GREATER MANCHESTER
PR43,LANCASHIRE
PR44,LANCASHIRE
PR45,LANCASHIRE
PR46,LANCASHIRE
PR50,BLACKPOOL
PR50,LANCASHIRE
PR51,LANCASHIRE
PR52,LANCASHIRE
PR53,LANCASHIRE
PR54,LANCASHIRE
PR55,LANCASHIRE
PR56,LANCASHIRE
PR58,LANCASHIRE
PR60,BLACKPOOL
PR60,LANCASHIRE
PR67,BLACKPOOL
PR67,LANCASHIRE
PR68,BLACKBURN WITH DARWEN
PR68,LANCASHIRE
PR69,LANCASHIRE
PR71,LANCASHIRE
PR72,LANCASHIRE
PR73,LANCASHIRE
PR74,LANCASHIRE
PR75,HALTON
PR75,LANCASHIRE
PR76,CHESHIRE EAST
PR76,LANCASHIRE
PR77,BLACKBURN WITH DARWEN
PR77,LANCASHIRE
PR81,MERSEYSIDE
PR82,MERSEYSIDE
PR83,GREATER MANCHESTER
PR83,LANCASHIRE
PR83,MERSEYSIDE
PR84,LANCASHIRE
PR84,MERSEYSIDE
PR85,LANCASHIRE
PR85,MERSEYSIDE
PR86,MERSEYSIDE
PR86,NORTHAMPTONSHIRE
PR90,MERSEYSIDE
PR97,MERSEYSIDE
PR98,LANCASHIRE
PR98,MERSEYSIDE
PR99,MERSEYSIDE
RG10,BERKSHIRE
RG10,BRACKNELL FOREST
RG10,READING
RG10,SLOUGH
RG10,WEST BERKSHIRE
RG10,WINDSOR AND MAIDENHEAD
RG10,WOKINGHAM
RG11,READING
RG11,WOKINGHAM
RG12,BERKSHIRE
RG12,BRACKNELL FOREST
RG12,KENT
RG12,READING
RG12,WEST BERKSHIRE
RG12,WEST SUSSEX
RG12,WINDSOR AND MAIDENHEAD
RG12,WOKINGHAM
RG13,READING
RG13,WEST BERKSHIRE
RG13,WINDSOR AND MAIDENHEAD
RG14,BERKSHIRE
RG14,OXFORDSHIRE
RG14,READING
RG14,WEST BERKSHIRE
RG14,WINDSOR AND MAIDENHEAD
RG14,WOKINGHAM
RG15,BERKSHIRE
RG15,READING
RG15,WEST BERKSHIRE
RG16,BERKSHIRE
RG16,READING
RG16,WEST BERKSHIRE
RG16,WOKINGHAM
RG17,BERKSHIRE
RG17,OXFORDSHIRE
RG17,READING
RG17,WEST BERKSHIRE
RG17,WILTSHIRE
RG18,BERKSHIRE
RG18,OXFORDSHIRE
RG18,READING
RG18,SLOUGH
RG18,WEST BERKSHIRE
RG18,WOKINGHAM
RG19,BERKSHIRE
RG19,BRACKNELL FOREST
RG19,HAMPSHIRE
RG19,READING
RG19,SLOUGH
RG19,WEST BERKSHIRE
RG19,WINDSOR AND MAIDENHEAD
RG19,WOKINGHAM
RG20,BERKSHIRE
RG20,BRACKNELL FOREST
RG20,HAMPSHIRE
RG20,READING
RG20,WEST BERKSHIRE
RG20,WINDSOR AND MAIDENHEAD
RG20,WOKINGHAM
RG21,HAMPSHIRE
RG21,SOUTHAMPTON
RG21,WARWICKSHIRE
RG22,HAMPSHIRE
RG22,SOUTHAMPTON
RG23,BOURNEMOUTH
RG23,HAMPSHIRE
RG24,HAMPSHIRE
RG24,SOUTHAMPTON
RG25,HAMPSHIRE
RG26,BERKSHIRE
RG26,HAMPSHIRE
RG26,READING
RG26,WEST BERKSHIRE
RG26,WOKINGHAM
RG27,BERKSHIRE
RG27,HAMPSHIRE
RG27,PORTSMOUTH
RG27,READING
RG27,SOUTHAMPTON
RG27,WEST BERKSHIRE
RG27,WOKINGHAM
RG28,HAMPSHIRE
RG28,READING
RG28,WEST BERKSHIRE
RG28,WOKINGHAM
RG29,BRACKNELL FOREST
RG29,HAMPSHIRE
RG29,MILTON KEYNES
RG29,READING
RG29,SLOUGH
RG29,WEST BERKSHIRE
RG29,WOKINGHAM
RG30,BERKSHIRE
RG30,BRACKNELL FOREST
RG30,GLOUCESTERSHIRE
RG30,OXFORDSHIRE
RG30,READING
RG30,SOUTH GLOUCESTERSHIRE
RG30,WEST BERKSHIRE
RG30,WINDSOR AND MAIDENHEAD
RG30,WOKINGHAM
RG31,BERKSHIRE
RG31,OXFORDSHIRE
RG31,READING
RG31,SLOUGH
RG31,WEST BERKSHIRE
RG31,WOKINGHAM
RG32,READING
RG40,BRACKNELL FOREST
RG40,GLOUCESTERSHIRE
RG40,SLOUGH
RG40,WEST BERKSHIRE
RG40,WINDSOR AND MAIDENHEAD
RG40,WOKINGHAM
RG41,BRACKNELL FOREST
RG41,READING
RG41,WEST BERKSHIRE
RG41,WINDSOR AND MAIDENHEAD
RG41,WOKINGHAM
RG42,BERKSHIRE
RG42,BRACKNELL FOREST
RG42,READING
RG42,SLOUGH
RG42,WEST BERKSHIRE
RG42,WINDSOR AND MAIDENHEAD
RG42,WOKINGHAM
RG44,WOKINGHAM
RG45,BRACKNELL FOREST
RG45,GLOUCESTERSHIRE
RG45,OXFORDSHIRE
RG45,READING
RG45,WARWICKSHIRE
RG45,WEST BERKSHIRE
RG45,WINDSOR AND MAIDENHEAD
RG45,WOKINGHAM
RG46,OXFORDSHIRE
RG46,READING
RG46,WEST BERKSHIRE
RG46,WOKINGHAM
RG47,OXFORDSHIRE
RG47,READING
RG47,WEST BERKSHIRE
RG47,WOKINGHAM
RG48,OXFORDSHIRE
RG48,READING
RG49,OXFORDSHIRE
RG49,READING
RG53,BRACKNELL FOREST
RG53,READING
RG53,WEST BERKSHIRE
RG53,WINDSOR AND MAIDENHEAD
RG53,WOKINGHAM
RG54,BRACKNELL FOREST
RG54,READING
RG54,WEST BERKSHIRE
RG54,WINDSOR AND MAIDENHEAD
RG54,WOKINGHAM
RG61,BRACKNELL FOREST
RG61,READING
RG61,WEST BERKSHIRE
RG61,WINDSOR AND MAIDENHEAD
RG61,WOKINGHAM
RG63,BRACKNELL FOREST
RG63,READING
RG63,SLOUGH
RG63,WEST BERKSHIRE
RG63,WINDSOR AND MAIDENHEAD
RG63,WOKINGHAM
RG64,BERKSHIRE
RG64,BRACKNELL FOREST
RG64,READING
RG64,WEST BERKSHIRE
RG64,WOKINGHAM
RG65,READING
RG65,WEST BERKSHIRE
RG65,WOKINGHAM
RG66,WOKINGHAM
RG67,READING
RG67,WEST BERKSHIRE
RG67,WINDSOR AND MAIDENHEAD
RG67,WOKINGHAM
RG71,BERKSHIRE
RG71,BRACKNELL FOREST
RG71,HAMPSHIRE
RG71,OXFORDSHIRE
RG71,READING
RG71,WEST BERKSHIRE
RG71,WINDSOR AND MAIDENHEAD
RG71,WOKINGHAM
RG72,BERKSHIRE
RG72,HAMPSHIRE
RG72,READING
RG72,WEST BERKSHIRE
RG72,WOKINGHAM
RG73,BERKSHIRE
RG73,HAMPSHIRE
RG73,READING
RG73,WEST BERKSHIRE
RG74,BERKSHIRE
RG74,HAMPSHIRE
RG74,READING
RG74,WEST BERKSHIRE
RG75,BERKSHIRE
RG75,READING
RG75,WEST BERKSHIRE
RG75,WINDSOR AND MAIDENHEAD
RG76,BERKSHIRE
RG76,READING
RG76,WEST BERKSHIRE
RG76,WOKINGHAM
RG78,WEST BERKSHIRE
RG80,OXFORDSHIRE
RG80,READING
RG87,BERKSHIRE
RG87,OXFORDSHIRE
RG87,READING
RG87,WEST BERKSHIRE
RG88,BERKSHIRE
RG88,OXFORDSHIRE
RG88,READING
RG88,SLOUGH
RG88,WEST BERKSHIRE
RG88,WOKINGHAM
RG89,BERKSHIRE
RG89,OXFORDSHIRE
RG89,READING
RG89,WEST BERKSHIRE
RG91,OXFORDSHIRE
RG91,WEST SUSSEX
RG91,WOKINGHAM
RG91,WORCESTERSHIRE
RG92,OXFORDSHIRE
RG92,WOKINGHAM
RG93,BUCKINGHAMSHIRE
RG93,OXFORDSHIRE
RG93,WINDSOR AND MAIDENHEAD
RG93,WOKINGHAM
RG94,OXFORDSHIRE
RG95,OXFORDSHIRE
RG96,BUCKINGHAMSHIRE
RG96,MILTON KEYNES
RG96,OXFORDSHIRE
RH10,EAST SUSSEX
RH10,SURREY
RH10,WEST SUSSEX
RH11,BRIGHTON AND HOVE
RH11,PORTSMOUTH
RH11,SURREY
RH11,WEST SUSSEX
RH12,BRIGHTON AND HOVE
RH12,EAST SUSSEX
RH12,SURREY
RH12,WEST SUSSEX
RH13,PORTSMOUTH
RH13,SURREY
RH13,WEST SUSSEX
RH14,SURREY
RH14,WEST SUSSEX
RH15,EAST SUSSEX
RH15,ISLE OF WIGHT
RH15,PORTSMOUTH
RH15,SURREY
RH15,WEST SUSSEX
RH16,CAMBRIDGESHIRE
RH16,EAST SUSSEX
RH16,ISLE OF WIGHT
RH16,SURREY
RH16,WEST SUSSEX
RH17,EAST SUSSEX
RH17,WEST SUSSEX
RH18,EAST SUSSEX
RH19,EAST SUSSEX
RH19,SURREY
RH19,WEST SUSSEX
RH20,SURREY
RH20,WEST SUSSEX
RH27,SURREY
RH28,SURREY
RH29,SURREY
RH37,SURREY
RH41,SURREY
RH42,SURREY
RH43,SURREY
RH54,SURREY
RH55,SURREY
RH55,WEST SUSSEX
RH56,SURREY
RH60,SURREY
RH60,WEST SUSSEX
RH67,SURREY
RH68,SURREY
RH69,SURREY
RH69,WEST SUSSEX
RH76,SURREY
RH80,SURREY
RH89,SURREY
RH98,SURREY
RM10,GREATER LONDON
RM11,BUCKINGHAMSHIRE
RM11,GREATER LONDON
RM12,GREATER LONDON
RM13,ESSEX
RM13,GREATER LONDON
RM14,ESSEX
RM14,GREATER LONDON
RM14,THURROCK
RM15,ESSEX
RM15,GREATER LONDON
RM15,SOUTHEND-ON-SEA
RM15,THURROCK
RM16,ESSEX
RM16,SOUTHEND-ON-SEA
RM16,THURROCK
RM17,ESSEX
RM17,SOUTHEND-ON-SEA
RM17,THURROCK
RM18,ESSEX
RM18,SOUTHEND-ON-SEA
RM18,THURROCK
RM19,ESSEX
RM19,SOUTHEND-ON-SEA
RM19,THURROCK
RM20,ESSEX
RM20,THURROCK
RM25,GREATER LONDON
RM26,GREATER LONDON
RM30,GREATER LONDON
RM37,GREATER LONDON
RM37,HERTFORDSHIRE
RM38,BRIGHTON AND HOVE
RM38,GREATER LONDON
RM39,GREATER LONDON
RM41,ESSEX
RM41,GREATER LONDON
RM41,THURROCK
RM52,GREATER LONDON
RM53,GREATER LONDON
RM64,GREATER LONDON
RM65,GREATER LONDON
RM65,HERTFORDSHIRE
RM66,GREATER LONDON
RM66,HERTFORDSHIRE
RM70,GREATER LONDON
RM77,GREATER LONDON
RM78,GREATER LONDON
RM79,GREATER LONDON
RM81,GREATER LONDON
RM82,GREATER LONDON
RM83,GREATER LONDON
RM94,GREATER LONDON
RM95,GREATER LONDON
RM96,GREATER LONDON
S10,SOUTH YORKSHIRE
S11,SOUTH YORKSHIRE
S12,DERBYSHIRE
S12,SOUTH YORKSHIRE
S13,SOUTH YORKSHIRE
S14,SOUTH YORKSHIRE
S17,DERBYSHIRE
S17,SOUTH YORKSHIRE
S18,CITY OF DERBY
S18,DERBYSHIRE
S18,SOUTH YORKSHIRE
S20,SOUTH YORKSHIRE
S21,DERBYSHIRE
S21,SOUTH YORKSHIRE
S22,SOUTH YORKSHIRE
S23,SOUTH YORKSHIRE
S24,SOUTH YORKSHIRE
S25,SOUTH YORKSHIRE
S26,SOUTH YORKSHIRE
S30,DERBYSHIRE
S30,SOUTH YORKSHIRE
S31,DERBYSHIRE
S31,SOUTH YORKSHIRE
S32,CITY OF DERBY
S32,DERBYSHIRE
S33,DERBYSHIRE
S33,SOUTH YORKSHIRE
S35,SOUTH YORKSHIRE
S36,SOUTH YORKSHIRE
S37,SOUTH YORKSHIRE
S38,SOUTH YORKSHIRE
S39,SOUTH YORKSHIRE
S40,DERBYSHIRE
S40,WEST YORKSHIRE
S41,CITY OF DERBY
S41,DERBYSHIRE
S42,COUNTY DURHAM
S42,DERBYSHIRE
S43,CITY OF DERBY
S43,DERBYSHIRE
S43,NOTTINGHAMSHIRE
S44,CITY OF DERBY
S44,DERBYSHIRE
S44,SOUTH YORKSHIRE
S45,DERBYSHIRE
S47,SOUTH YORKSHIRE
S48,SOUTH YORKSHIRE
S50,SOUTH YORKSHIRE
S56,SOUTH YORKSHIRE
S57,SOUTH YORKSHIRE
S58,SOUTH YORKSHIRE
S59,SOUTH YORKSHIRE
S60,SOUTH YORKSHIRE
S61,SOUTH YORKSHIRE
S62,SOUTH YORKSHIRE
S63,SOUTH YORKSHIRE
S64,DERBYSHIRE
S64,SOUTH YORKSHIRE
S65,SOUTH YORKSHIRE
S66,DERBYSHIRE
S66,SOUTH YORKSHIRE
S70,SOUTH YORKSHIRE
S71,SOUTH YORKSHIRE
S71,WEST YORKSHIRE
S72,SOUTH YORKSHIRE
S72,WEST YORKSHIRE
S73,SOUTH YORKSHIRE
S74,SOUTH YORKSHIRE
S75,SOUTH YORKSHIRE
S75,WEST YORKSHIRE
S80,DERBYSHIRE
S80,NOTTINGHAMSHIRE
S80,SOUTH YORKSHIRE
S81,CITY OF NOTTINGHAM
S81,NOTTINGHAMSHIRE
S81,SOUTH YORKSHIRE
S87,SOUTH YORKSHIRE
S88,DERBYSHIRE
S88,SOUTH YORKSHIRE
S89,SOUTH YORKSHIRE
S91,SOUTH YORKSHIRE
S92,SOUTH YORKSHIRE
S93,SOUTH YORKSHIRE
S94,SOUTH YORKSHIRE
S95,SOUTH YORKSHIRE
SA10,CARDIFF
SA10,CEREDIGION
SA10,NEATH PORT TALBOT
SA10,NEWPORT
SA10,POWYS
SA10,SWANSEA
SA10,WEST GLAMORGAN
SA11,MERTHYR TYDFIL
SA11,NEATH PORT TALBOT
SA11,PEMBROKESHIRE
SA11,POWYS
SA11,RHONDDA CYNON TAFF
SA11,STOCKTON-ON-TEES
SA11,SWANSEA
SA11,WEST GLAMORGAN
SA12,CARMARTHENSHIRE
SA12,CONWY
SA12,NEATH PORT TALBOT
SA12,PEMBROKESHIRE
SA12,SWANSEA
SA12,THE VALE OF GLAMORGAN
SA12,WEST GLAMORGAN
SA13,BRIDGEND
SA13,NEATH PORT TALBOT
SA13,PEMBROKESHIRE
SA13,SWANSEA
SA13,WEST GLAMORGAN
SA14,CARDIFF
SA14,CARMARTHENSHIRE
SA14,CEREDIGION
SA14,DYFED
SA14,FLINTSHIRE
SA14,NEATH PORT TALBOT
SA14,SWANSEA
SA15,CARMARTHENSHIRE
SA15,DERBYSHIRE
SA15,DYFED
SA15,SWANSEA
SA15,THE VALE OF GLAMORGAN
SA16,CARMARTHENSHIRE
SA16,DYFED
SA16,SWANSEA
SA16,WREXHAM
SA17,CARMARTHENSHIRE
SA17,DYFED
SA17,NEWPORT
SA17,SWANSEA
SA18,CARMARTHENSHIRE
SA18,CEREDIGION
SA18,DYFED
SA18,FLINTSHIRE
SA18,NEATH PORT TALBOT
SA18,PEMBROKESHIRE
SA18,SWANSEA
SA18,WEST GLAMORGAN
SA19,CARMARTHENSHIRE
SA19,CEREDIGION
SA19,DYFED
SA19,FLINTSHIRE
SA19,PEMBROKESHIRE
SA19,RHONDDA CYNON TAFF
SA20,CARMARTHENSHIRE
SA20,CEREDIGION
SA20,DYFED
SA20,MONMOUTHSHIRE
SA20,NEATH PORT TALBOT
SA20,PEMBROKESHIRE
SA20,SWANSEA
SA27,MONMOUTHSHIRE
SA27,SWANSEA
SA28,CARMARTHENSHIRE
SA28,SWANSEA
SA29,CARMARTHENSHIRE
SA29,SWANSEA
SA31,CARMARTHENSHIRE
SA31,DYFED
SA31,PEMBROKESHIRE
SA31,SWANSEA
SA32,CARMARTHENSHIRE
SA32,DYFED
SA32,PEMBROKESHIRE
SA32,SWANSEA
SA33,CARMARTHENSHIRE
SA33,CEREDIGION
SA33,DYFED
SA33,RHONDDA CYNON TAFF
SA33,SWANSEA
SA34,CARMARTHENSHIRE
SA34,DYFED
SA34,NEATH PORT TALBOT
SA34,PEMBROKESHIRE
SA34,SWANSEA
SA35,CARMARTHENSHIRE
SA35,DYFED
SA35,NEATH PORT TALBOT
SA35,NEWPORT
SA35,PEMBROKESHIRE
SA35,SWANSEA
SA36,DYFED
SA36,PEMBROKESHIRE
SA37,BLAENAU GWENT
SA37,CARMARTHENSHIRE
SA37,CEREDIGION
SA37,DYFED
SA37,PEMBROKESHIRE
SA37,SWANSEA
SA38,CARMARTHENSHIRE
SA38,CEREDIGION
SA38,DYFED
SA38,PEMBROKESHIRE
SA38,SWANSEA
SA39,CARMARTHENSHIRE
SA39,CEREDIGION
SA39,DYFED
SA40,CARMARTHENSHIRE
SA40,CEREDIGION
SA40,DYFED
SA40,SWANSEA
SA41,CARMARTHENSHIRE
SA41,CEREDIGION
SA41,DYFED
SA41,PEMBROKESHIRE
SA41,SWANSEA
SA41,WEST GLAMORGAN
SA42,DYFED
SA42,NEWPORT
SA42,PEMBROKESHIRE
SA43,BRIDGEND
SA43,CARMARTHENSHIRE
SA43,CEREDIGION
SA43,DYFED
SA43,MID GLAMORGAN
SA43,NEATH PORT TALBOT
SA43,PEMBROKESHIRE
SA43,SWANSEA
SA43,WEST GLAMORGAN
SA44,CAERPHILLY
SA44,CARMARTHENSHIRE
SA44,CEREDIGION
SA44,DYFED
SA44,NEATH PORT TALBOT
SA44,PEMBROKESHIRE
SA44,SWANSEA
SA44,WEST GLAMORGAN
SA45,CARMARTHENSHIRE
SA45,CEREDIGION
SA45,PEMBROKESHIRE
SA46,CEREDIGION
SA46,NEATH PORT TALBOT
SA46,PEMBROKESHIRE
SA46,SWANSEA
SA46,WEST GLAMORGAN
SA47,CARMARTHENSHIRE
SA47,CEREDIGION
SA47,PEMBROKESHIRE
SA48,CARMARTHENSHIRE
SA48,CEREDIGION
SA48,DYFED
SA48,NEATH PORT TALBOT
SA48,PEMBROKESHIRE
SA48,SWANSEA
SA48,WEST GLAMORGAN
SA49,CARMARTHENSHIRE
SA49,NEATH PORT TALBOT
SA49,SWANSEA
SA49,WEST GLAMORGAN
SA54,NEATH PORT TALBOT
SA54,SWANSEA
SA54,WEST GLAMORGAN
SA55,NEATH PORT TALBOT
SA55,SWANSEA
SA57,NEATH PORT TALBOT
SA57,SWANSEA
SA57,WEST GLAMORGAN
SA58,CARMARTHENSHIRE
SA58,NEATH PORT TALBOT
SA58,POWYS
SA58,SWANSEA
SA59,POWYS
SA59,SWANSEA
SA61,CARDIFF
SA61,DYFED
SA61,FLINTSHIRE
SA61,PEMBROKESHIRE
SA62,BLAENAU GWENT
SA62,CARDIFF
SA62,CEREDIGION
SA62,DYFED
SA62,NEATH PORT TALBOT
SA62,PEMBROKESHIRE
SA63,DYFED
SA63,PEMBROKESHIRE
SA64,CEREDIGION
SA64,DYFED
SA64,PEMBROKESHIRE
SA65,CAERPHILLY
SA65,DYFED
SA65,NEATH PORT TALBOT
SA65,PEMBROKESHIRE
SA65,SWANSEA
SA65,WEST GLAMORGAN
SA66,CARMARTHENSHIRE
SA66,CEREDIGION
SA66,DYFED
SA66,NEATH PORT TALBOT
SA66,PEMBROKESHIRE
SA66,RHONDDA CYNON TAFF
SA66,SWANSEA
SA66,TORFAEN
SA66,WEST GLAMORGAN
SA67,BRIDGEND
SA67,CARMARTHENSHIRE
SA67,CEREDIGION
SA67,DYFED
SA67,GWYNEDD
SA67,PEMBROKESHIRE
SA67,SWANSEA
SA67,WREXHAM
SA68,CARMARTHENSHIRE
SA68,CEREDIGION
SA68,DYFED
SA68,NEWPORT
SA68,PEMBROKESHIRE
SA68,SWANSEA
SA68,WEST GLAMORGAN
SA69,DYFED
SA69,PEMBROKESHIRE
SA70,CARMARTHENSHIRE
SA70,CEREDIGION
SA70,DYFED
SA70,PEMBROKESHIRE
SA70,SWANSEA
SA71,CARMARTHENSHIRE
SA71,CEREDIGION
SA71,DYFED
SA71,PEMBROKESHIRE
SA72,CARMARTHENSHIRE
SA72,CEREDIGION
SA72,DYFED
SA72,PEMBROKESHIRE
SA72,THE VALE OF GLAMORGAN
SA73,BRIDGEND
SA73,CAERPHILLY
SA73,DYFED
SA73,PEMBROKESHIRE
SA79,CARDIFF
SA79,CARMARTHENSHIRE
SA79,NEATH PORT TALBOT
SA79,SWANSEA
SA79,WEST GLAMORGAN
SA83,CARMARTHENSHIRE
SA83,NEATH PORT TALBOT
SA83,SWANSEA
SA83,WEST GLAMORGAN
SA84,NEATH PORT TALBOT
SA84,SWANSEA
SA84,WEST GLAMORGAN
SA91,NEATH PORT TALBOT
SA91,POWYS
SA91,SWANSEA
SA92,CARDIFF
SA92,CARMARTHENSHIRE
SA92,DYFED
SA92,NEATH PORT TALBOT
SA92,POWYS
SA92,SWANSEA
SA92,WEST GLAMORGAN
SA92,WORCESTERSHIRE
SE10,GREATER LONDON
SE11,GREATER LONDON
SE12,GREATER LONDON
SE13,GREATER LONDON
SE14,GREATER LONDON
SE15,GREATER LONDON
SE16,GREATER LONDON
SE17,GREATER LONDON
SE18,ESSEX
SE18,GREATER LONDON
SE19,GREATER LONDON
SE20,GREATER LONDON
SE21,GREATER LONDON
SE22,GREATER LONDON
SE23,GREATER LONDON
SE24,GREATER LONDON
SE25,GREATER LONDON
SE26,GREATER LONDON
SE27,GREATER LONDON
SE28,GREATER LONDON
SE29,GREATER LONDON
SE30,GREATER LONDON
SE37,GREATER LONDON
SE38,GREATER LONDON
SE39,GREATER LONDON
SE41,GREATER LONDON
SE42,GREATER LONDON
SE50,GREATER LONDON
SE55,GREATER LONDON
SE56,GREATER LONDON
SE57,GREATER LONDON
SE58,GREATER LONDON
SE59,GREATER LONDON
SE61,GREATER LONDON
SE62,GREATER LONDON
SE63,GREATER LONDON
SE64,GREATER LONDON
SE77,GREATER LONDON
SE78,GREATER LONDON
SE83,GREATER LONDON
SE84,GREATER LONDON
SE85,GREATER LONDON
SE91,GREATER LONDON
SE92,GREATER LONDON
SE93,GREATER LONDON
SE94,GREATER LONDON
SE95,GREATER LONDON
SE96,GREATER LONDON
SG10,HERTFORDSHIRE
SG11,HERTFORDSHIRE
SG12,HERTFORDSHIRE
SG13,HERTFORDSHIRE
SG14,HERTFORDSHIRE
SG15,BEDFORDSHIRE
SG15,CENTRAL BEDFORDSHIRE
SG15,HERTFORDSHIRE
SG16,BEDFORDSHIRE
SG16,CENTRAL BEDFORDSHIRE
SG16,HERTFORDSHIRE
SG17,BEDFORD
SG17,BEDFORDSHIRE
SG17,CENTRAL BEDFORDSHIRE
SG18,BEDFORD
SG18,BEDFORDSHIRE
SG18,CENTRAL BEDFORDSHIRE
